Record_ID,Variety_ID,Variety,StdLanguageName,StdLangID,Subgroup,Family,OriginalForm,OriginalGloss,OriginalPofSpeech,StdPoS,Std_Gloss,StdGloss_ID,WordNetForm,SemanticField,GeneralNote,PhonemicisedIPA,PhonemicisedForm,REC@LoanCode,REC@LoanSource,RecCounter,SourceNote,SourcePages,SourcePriority,AIATSISCode,Ascii_Name,Glottolog_id,ISO639,Latitude,Longitude,Shortcode,Author,Year,Reconstruction_Form,Reconstruction_ID,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
8982,434373,111,Kukatja,814,Wati,Pama-Nyungan,taataala,"blink (eyes, flashing lights such as indicators on cars)",Vi,Vi,blink,1716,blink.v.01,BODY,,ta:ta:la,taËêtaËêla,,,419809,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8983,434383,111,Kukatja,814,Wati,Pama-Nyungan,takarl(pa),noisy,Ncom,Ncom,noisy,6419,noisy.a.01,,,takarl(pa),takaÉ_(pa),,,419819,LL:HVN16:10/92,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8984,434390,111,Kukatja,814,Wati,Pama-Nyungan,takarru,hollow,N,N,hollow,640,hollow.n.02,EARTH,,takarru,takaru,,,419825,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8985,434405,111,Kukatja,814,Wati,Pama-Nyungan,talarlpuwa,open,Adj,Adj,open,1392,open.a.01,QUALITY,,talarlpuwa,talaÉ_puwa,,,419835,25.2.1,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8986,434425,111,Kukatja,814,Wati,Pama-Nyungan,tampirr kaninytjarra,exhausted,Adj,Adj,tired,1432,tired.a.01,QUALITY,,tampirr kaninytyarra,tampir kaniÉ_cara,,,419852,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8987,434426,111,Kukatja,814,Wati,Pama-Nyungan,tampirrala,split,V,V,split,2612,divide.v.01,IMPACT,,tampirrala,tampirala,,,419853,37.3.3d(vi),,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8988,434431,111,Kukatja,814,Wati,Pama-Nyungan,tangapuwa,"pat (e.g., stomach)",Vi,Vi,pat,1875,chuck.v.03,IMPACT,,taÅ‹apuwa,taÅ‹apuwa,,,419858,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8989,434432,111,Kukatja,814,Wati,Pama-Nyungan,tangarrpuwa,vomit,N,N,vomit,98,vomit.n.01,BODY,,taÅ‹arrpuwa,taÅ‹arpuwa,,,419859,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8990,434439,111,Kukatja,814,Wati,Pama-Nyungan,tangki,donkey,N,N,Donkey,729,domestic_ass.n.01,MAMMAL,,taÅ‹ki,taÅ‹ki,,,419864,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8991,434441,111,Kukatja,814,Wati,Pama-Nyungan,tankapuwa,"open (e.g., door)",Vt,Vt,open,1392,open.a.01,QUALITY,,tankapuwa,tankapuwa,,,419866,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8992,434442,111,Kukatja,814,Wati,Pama-Nyungan,tankarrpuwa,tear,V,V,split,2612,divide.v.01,IMPACT,,tankarrpuwa,tankarpuwa,,,419867,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8993,434443,111,Kukatja,814,Wati,Pama-Nyungan,tankurrmarra,grab,Vt,Vt,grab,5884,catch.v.04,,,tankurrmarra,tankurmara,,,419868,2P-DIC.DOC,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8994,434472,111,Kukatja,814,Wati,Pama-Nyungan,tapurrkumpara,skull,N,N,skull,2,skull.n.01,BODY,,tapurrkumpara,tapurkumpaÉ_a,,,419892,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8995,434476,111,Kukatja,814,Wati,Pama-Nyungan,tapurrwangka,fart,N,N,flatulence,2267,flatulence.n.01,BODY,,tapurrwaÅ‹ka,tapurwaÅ‹ka,,,419895,25.1.2:25.1.5,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8996,434479,111,Kukatja,814,Wati,Pama-Nyungan,tapu-tapu,round,Adj,Adj,round,1339,round.a.01,QUALITY,,tapu-tapu,tapu-tapu,,,419898,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8997,434480,111,Kukatja,814,Wati,Pama-Nyungan,taputjurra,run,Vi,Vi,run,1487,run.v.01,MOTION,,taputyurra,tapucura,,,419899,31.2.11a,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8998,434484,111,Kukatja,814,Wati,Pama-Nyungan,tari,ankle,N,N,ankle,128,ankle.n.01,BODY,,tari,taÉ_i,,,419903,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
8999,434488,111,Kukatja,814,Wati,Pama-Nyungan,tarlki,sharp,Adj,Adj,sharp,2203,acuate.s.01,QUALITY,,tarlki,taÉ_ki,,,419907,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9000,434492,111,Kukatja,814,Wati,Pama-Nyungan,tarlmarra,whisper,V,V,whisper,1637,whisper.v.01,BODY,,tarlmarra,taÉ_mara,,,419911,DIC-4.DOC,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9001,434496,111,Kukatja,814,Wati,Pama-Nyungan,tarltu,swollen,Adj,Adj,swollen,1414,conceited.s.01,QUALITY,,tarltu,taÉ_tu,,,419915,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9002,434503,111,Kukatja,814,Wati,Pama-Nyungan,kawarlila,lose,V,V,lose,2375,lose.v.01,OTHER,,kawarlila,kawaÉ_ila,,,419922,44.33c,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9003,434508,111,Kukatja,814,Wati,Pama-Nyungan,tarntukukarriwa,become stiff in death,Vi,Vi,stiff,1417,stiff.s.01,QUALITY,,tarntukukarriwa,taÉ_tukukariwa,,,419925,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9004,434509,111,Kukatja,814,Wati,Pama-Nyungan,tarra-tarra,flat,Adj,Adj,flat,1334,flat.s.01,QUALITY,,tarra-tarra,tara-tara,,,419926,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9005,434510,111,Kukatja,814,Wati,Pama-Nyungan,tarrka,bone,N,N,bone,172,bone.n.01,BODY,,tarrka,tarka,,,419927,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9006,434515,111,Kukatja,814,Wati,Pama-Nyungan,tarrka kaninytjarra,bone marrow,N,N,marrow,174,marrow.n.01,BODY,,tarrka kaninytyarra,tarka kaniÉ_cara,,,419930,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9007,434525,111,Kukatja,814,Wati,Pama-Nyungan,tarrkamungul(pa),Australian crow,Ncom,Ncom,Crow,872,crow.n.01,BIRD,,tarrkamuÅ‹ul(pa),tarkamuÅ‹ul(pa),,,419939,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9008,434529,111,Kukatja,814,Wati,Pama-Nyungan,tarrkarurru,duck,N,N,Duck,935,duck.n.01,BIRD,,tarrkarurru,tarkaÉ_uru,,,419943,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9009,434542,111,Kukatja,814,Wati,Pama-Nyungan,tarrtja,shallow,Adj,Adj,shallow,3051,shallow.a.01,,,tarrtya,taÉ_Êˆya,,,419955,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9010,434545,111,Kukatja,814,Wati,Pama-Nyungan,tarruku,secret,Adj,Adj,secret,1476,secret.s.01,QUALITY,,tarruku,taruku,,,419957,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9011,434550,111,Kukatja,814,Wati,Pama-Nyungan,kawarn-kawarn(pa),forgetful,Adj,Adj,deaf,1402,deaf.a.01,QUALITY,,kawarn-kawarn(pa),kawaÉ_-kawaÉ_(pa),,,419960,26.DOC,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9012,434556,111,Kukatja,814,Wati,Pama-Nyungan,tartakurrarriwa,become weak,Vi,Vi,weak,1442,weak.a.01,QUALITY,,tartakurrarriwa,taÊˆakurariwa,,,419965,15.1.1b,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9013,434557,111,Kukatja,814,Wati,Pama-Nyungan,tartakurr(pa),weak,Adj,Adj,weak,1442,weak.a.01,QUALITY,,tartakurr(pa),taÊˆakur(pa),,,419966,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9014,434558,111,Kukatja,814,Wati,Pama-Nyungan,tartal(pa),"side (e.g., of tunnel)",Ncom,Ncom,side,2427,side.n.01,ABSTRACT,,tartal(pa),taÊˆal(pa),,,419967,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9015,434562,111,Kukatja,814,Wati,Pama-Nyungan,tartu,pupil (of eye),N,N,pupil,19,pupil.n.02,BODY,,tartu,taÊˆu,,,419971,9.1.2,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9016,434568,111,Kukatja,814,Wati,Pama-Nyungan,kawarn(pa),ash,N,N,ashes,579,ash.n.01,FIRE,,kawarn(pa),kawaÉ_(pa),,,419977,49.5.1a,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9017,434569,111,Kukatja,814,Wati,Pama-Nyungan,tartukukarriwa,become stiff,Vi,Vi,stiff,1417,stiff.s.01,QUALITY,,tartukukarriwa,taÊˆukukariwa,,,419978,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9018,434572,111,Kukatja,814,Wati,Pama-Nyungan,tartukularriwa,become stiff,Vi,Vi,stiff,1417,stiff.s.01,QUALITY,,tartukularriwa,taÊˆukulariwa,,,419980,5.1.3c,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9019,434573,111,Kukatja,814,Wati,Pama-Nyungan,tartukurr(pa),exhausted,Adj,Adj,tired,1432,tired.a.01,QUALITY,,tartukurr(pa),taÊˆukur(pa),,,419981,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9020,434581,111,Kukatja,814,Wati,Pama-Nyungan,tatarn-tatarn(pa),blind,Adj,Adj,blind,1404,blind.a.01,QUALITY,,tatarn-tatarn(pa),tataÉ_-tataÉ_(pa),,,419988,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9021,434583,111,Kukatja,814,Wati,Pama-Nyungan,kawarrtjuwal(pa),camel,N,N,Camel,730,camel.n.01,MAMMAL,,kawarrtyuwal(pa),kawaÉ_Êˆyuwal(pa),,,419990,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9022,434585,111,Kukatja,814,Wati,Pama-Nyungan,tatila,climb,V,V,climb,2282,climb.v.01,MOTION,,tatila,tatila,,,419992,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9023,434590,111,Kukatja,814,Wati,Pama-Nyungan,tatji-tatji,"spear (skinny, brown spear, from {|tatji-tatji} tree)",Ncom,Ncom,spear,389,spear.n.01,WEAPON,,tatyi-tatyi,taci-taci,,,419996,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9024,434594,111,Kukatja,814,Wati,Pama-Nyungan,tatukularriwa,become weak,Vi,Vi,weak,1442,weak.a.01,QUALITY,,tatukularriwa,tatukulariwa,,,420000,29.2.4,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9025,434608,111,Kukatja,814,Wati,Pama-Nyungan,tawunpuwa,cause to tremble,Vi,Vi,tremble,1759,tremble.v.01,BODY,,tawunpuwa,tawunpuwa,,,420011,27.3.8p; 26.DOC,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9026,434612,111,Kukatja,814,Wati,Pama-Nyungan,tawurnpuwa,steal,V,V,steal,1922,steal.v.01,IMPACT,,tawurnpuwa,tawuÉ_puwa,,,420015,44.3.7i,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9027,434615,111,Kukatja,814,Wati,Pama-Nyungan,tiilpuwa,burst,V,V,burst,3096,burst.v.01,,,ti:lpuwa,tiËêlpuwa,,,420018,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9028,434619,111,Kukatja,814,Wati,Pama-Nyungan,tiilytiily(pa),pinkish colour of a newborn baby,Nstat and Ncom,Nstat and Ncom,pink,6195,pink.s.01,,,ti:lyti:ly(pa),tiËêÊ_tiËêÊ_(pa),,,420021,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9029,434621,111,Kukatja,814,Wati,Pama-Nyungan,tiilytji-tiilytji,pinkish colour of a newborn baby,Nstat and Ncom,Nstat and Ncom,pink,6195,pink.s.01,,,ti:lytyi-ti:lytyi,tiËêÊ_ci-tiËêÊ_ci,,,420023,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9030,434624,111,Kukatja,814,Wati,Pama-Nyungan,tiil(pa),noise,N,N,noise,333,noise.n.01,ABSTRACT,,ti:l(pa),tiËêl(pa),,,420026,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9031,434628,111,Kukatja,814,Wati,Pama-Nyungan,tiintiin(pa),pinkish colour of a newborn baby,Nstat and Ncom,Nstat and Ncom,pink,6195,pink.s.01,,,ti:nti:n(pa),tiËêntiËên(pa),,,420029,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9032,434630,111,Kukatja,814,Wati,Pama-Nyungan,tiintjarra,greedy,Adj,Adj,greedy,1465,avaricious.s.01,QUALITY,,ti:ntyarra,tiËêncara,,,420031,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9033,434631,111,Kukatja,814,Wati,Pama-Nyungan,tiin(pa),greedy,Adj,Adj,greedy,1465,avaricious.s.01,QUALITY,,ti:n(pa),tiËên(pa),,,420032,27.DOC,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9034,434643,111,Kukatja,814,Wati,Pama-Nyungan,tiitil-tiitil(pa),exhausted (ref. bones),Nstat,Nstat,tired,1432,tired.a.01,QUALITY,,ti:til-ti:til(pa),tiËêtil-tiËêtil(pa),,,420042,19.5.1i,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9035,434644,111,Kukatja,814,Wati,Pama-Nyungan,tiitirr(pa),pain,N,N,pain,161,pain.n.01,BODY,,ti:tirr(pa),tiËêtir(pa),,,420043,25.3.4,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9036,434646,111,Kukatja,814,Wati,Pama-Nyungan,tiitjil-tiitjil(pa),exhausted (ref. bones),Nstat,Nstat,tired,1432,tired.a.01,QUALITY,,ti:tyil-ti:tyil(pa),tiËêcil-tiËêcil(pa),,,420045,19.2.5a,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9037,434656,111,Kukatja,814,Wati,Pama-Nyungan,tikirl(pa),dry,Adj,Adj,dry,1363,dry.a.01,QUALITY,,tikirl(pa),tikiÉ_(pa),,,420053,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9038,434660,111,Kukatja,814,Wati,Pama-Nyungan,tili,light,N,N,light,543,light.n.01,FIRE,,tili,tili,,,420057,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9039,434669,111,Kukatja,814,Wati,Pama-Nyungan,tili-tili,pink,Nstat,Nstat,pink,6195,pink.s.01,,,tili-tili,tili-tili,,,420065,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9040,434673,111,Kukatja,814,Wati,Pama-Nyungan,tiltil(pa),blue,Nstat,Nstat,blue,2734,blue.s.01,COLOUR,,tiltil(pa),tiltil(pa),,,420068,|vd malalparra,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9041,434674,111,Kukatja,814,Wati,Pama-Nyungan,tiltirrmarra,"make tremble, shiver",Vt,Vt,tremble,1759,tremble.v.01,BODY,,tiltirrmarra,tiltirmara,,,420069,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9042,434678,111,Kukatja,814,Wati,Pama-Nyungan,tiltirrpuwa,pinch,Vt,Vt,pinch,1862,pinch.v.01,IMPACT,,tiltirrpuwa,tiltirpuwa,,,420073,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9043,434679,111,Kukatja,814,Wati,Pama-Nyungan,tiltirrtjingala,cause trembling,,,tremble,1759,tremble.v.01,BODY,,tiltirrtyiÅ‹ala,tiltiÉ_ÊˆyiÅ‹ala,,,420074,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9044,434685,111,Kukatja,814,Wati,Pama-Nyungan,tilykurrwatji,rifle,N,N,rifle,495,rifle.n.01,WEAPON,,tilykurrwatyi,tiÊ_kurwaci,,,420079,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9045,434687,111,Kukatja,814,Wati,Pama-Nyungan,tilytjarn(pa),lump,N,N,lump,152,swelling.n.01,BODY,,tilytyarn(pa),tiÊ_caÉ_(pa),,,420081,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9046,434691,111,Kukatja,814,Wati,Pama-Nyungan,timana,horse,N,N,Horse,723,horse.n.01,MAMMAL,,timana,timana,,,420084,37.3.3i(i),,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9047,434699,111,Kukatja,814,Wati,Pama-Nyungan,timpirrpuwa,split,V,V,split,2612,divide.v.01,IMPACT,,timpirrpuwa,timpirpuwa,,,420088,34-DIC.DOC,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9048,434708,111,Kukatja,814,Wati,Pama-Nyungan,tintarlkarra,kill,Vt,Vt,kill,1779,kill.v.01,IMPACT,,tintarlkarra,tintaÉ_kara,,,420095,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9049,434710,111,Kukatja,814,Wati,Pama-Nyungan,tintirrpuwa,open,Adj,Adj,open,1392,open.a.01,QUALITY,,tintirrpuwa,tintirpuwa,,,420097,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9050,434714,111,Kukatja,814,Wati,Pama-Nyungan,tinyki,wrist,N,N,wrist,59,wrist.n.01,BODY,,tinyki,tiÉ_ki,,,420101,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9051,434717,111,Kukatja,814,Wati,Pama-Nyungan,tinymirri,sweat,N,N,sweat,142,perspiration.n.01,BODY,,tinymirri,tiÉ_miri,,,420103,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9052,434725,111,Kukatja,814,Wati,Pama-Nyungan,kawurn(pa),fire,N,N,fire,537,fire.n.03,FIRE,,kawurn(pa),kawuÉ_(pa),,,420109,42.1.3,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9053,434729,111,Kukatja,814,Wati,Pama-Nyungan,tipukarra,toothache,N,N,toothache,40,toothache.n.01,BODY,,tipukarra,tipukara,,,420111,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9054,434738,111,Kukatja,814,Wati,Pama-Nyungan,tirinpuwa,tear,V,V,split,2612,divide.v.01,IMPACT,,tirinpuwa,tiÉ_inpuwa,,,420120,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9055,434746,111,Kukatja,814,Wati,Pama-Nyungan,tirlpa,greedy,Adj,Adj,greedy,1465,avaricious.s.01,QUALITY,,tirlpa,tiÉ_pa,,,420127,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9056,434754,111,Kukatja,814,Wati,Pama-Nyungan,tirnu,roll about,V,V,roll,3640,roll.v.01,,,tirnu,tiÉ_u,,,420134,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9057,434765,111,Kukatja,814,Wati,Pama-Nyungan,tirrinykati,tear,V,V,split,2612,divide.v.01,IMPACT,,tirrinykati,tiriÉ_kati,,,420143,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9058,434781,111,Kukatja,814,Wati,Pama-Nyungan,tirrki-tirrki,kidney(s),N,N,kidney,89,kidney.n.01,BODY,,tirrki-tirrki,tirki-tirki,,,420157,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9059,434802,111,Kukatja,814,Wati,Pama-Nyungan,tiwila,defecate,V,V,defecate,1753,stool.v.04,BODY,,tiwila,tiwila,,,420175,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9060,434804,111,Kukatja,814,Wati,Pama-Nyungan,tiwilkura,bladder,N,N,bladder,99,bladder.n.01,BODY,,tiwilkura,tiwilkuÉ_a,,,420177,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9061,434806,111,Kukatja,814,Wati,Pama-Nyungan,tiwil-tiwil(pa),bladder,N,N,bladder,99,bladder.n.01,BODY,,tiwil-tiwil(pa),tiwil-tiwil(pa),,,420179,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9062,434807,111,Kukatja,814,Wati,Pama-Nyungan,tiwily-tiwily(pa),excrement,N,N,faeces,120,fecal_matter.n.01,BODY,,tiwily-tiwily(pa),tiwiÊ_-tiwiÊ_(pa),,,420180,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9063,434815,111,Kukatja,814,Wati,Pama-Nyungan,tiwirryarra,burst,V,V,burst,3096,burst.v.01,,,tiwirryarra,tiwiryara,,,420188,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
9064,434821,111,Kukatja,814,Wati,Pama-Nyungan,tiyurr-tiyurrmarra,"eat (of spiders, insects, etc.)",Vt,Vt,eat,2205,eat.v.01,BODY,,tiyurr-tiyurrmarra,tiyur-tiyurmara,,,420193,,,1,C7,Kukatja,kuka1246,kux,-20.51538798,128.041832,ASEDA0504,"Valiquette, Hillaire amd Anthony Peile",,,,,,
